client_id,primary_org_id,first_name,last_name,middle_name,aliases,dob,age,gender,indigenous_identity,citizenship_status,veteran_status,primary_language,current_sleeping_location,housing_status,first_homeless_date,current_episode_start_date,days_homeless_past_3_years,chronic_homeless_flag,mental_health_flag,substance_use_flag,physical_health_flag,developmental_flag,bnl_active_flag,bnl_status,ca_enrolled_flag,ca_priority_level,assessment_tool,assessment_date,assessment_total_score,assessment_acuity_level,last_contact_date,ocap_protected,ocap_governing_nation,ocap_data_use_conditions,consent_coverage_level,default_sharing_scope,current_consent_id,phone,email
CLI-0536,ORG-0004,Paul,Lee,,,1992-05-08,34,male,metis,unknown,False,english,unsheltered,homeless,2018-10-03,2021-09-18,368,True,False,False,False,False,False,,False,,TAY_VI_SPDAT,04/15/2023,14.0,very_high,2026-03-25,True,Songhees,No secondary use; annual review; nation data steward approval,none,limited_agencies,CNS-03226,,gibsonkaitlyn@example.org
CLI-0537,ORG-0002,HEaThER,Norman,,,2009-07-02,17,female,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2024-09-06,02/04/2026,948,False,False,True,False,False,True,housed,True,p3,TAY_VI_SPDAT,2026-01-05,16.0,very_high,03/24/2026,False,,,minimal,all_dsa_agencies,CNS-03221,250-353-9801,tjohnson@example.net
CLI-0538,ORG-0002,SEan,Rivera,,,2002-07-09,24,male,first_nations,canadian_citizen,False,english,transitional_housing,homeless,2024-01-19,2024-07-13,156,False,False,False,False,False,False,,False,,TAY_VI_SPDAT,2023-07-11,9.0,high,2026-02-11,True,Songhees,No secondary use; annual review; nation data steward approval,partial,no_sharing,CNS-02495,,arobinson@example.org
CLI-0539,ORG-0002,CALEB,Richardson,,,10/13/2006,20,male,non_indigenous,unknown,False,english,emergency_shelter,homeless,2026-02-23,2026-04-12,833,True,False,False,False,False,False,,False,,TAY_VI_SPDAT,07/01/2024,8.0,high,2026-01-24,False,,,minimal,limited_agencies,CNS-01642,250.386.5489,suttonbrittney@example.net
CLI-0540,ORG-0002,STACY,Paul,Patricia,Paul,2006-02-26,20,female,first_nations,canadian_citizen,False,english,unsheltered,homeless,2024-07-08,2025-08-19,402,False,False,True,False,False,False,,True,p2,local,02/09/2025,10.0,high,2026-03-09,True,Pauquachin,No secondary use; annual review; nation data steward approval,partial,single_agency_only,CNS-01238,(250) 632-3088,wallssean@example.net
CLI-0541,ORG-0007,William,Crawford,Tyler,Sandra,1993-02-15,33,male,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,28/06/2022,2025-06-22,1057,True,False,False,False,False,True,active,True,p3,VI_SPDAT,11/06/2023,10.0,high,03/27/2026,False,,,none,all_dsa_agencies,CNS-01478,2507511940,steventerry@example.com
CLI-0542,ORG-0007,Joseph,Owen,,Jessica,1982-04-27,44,male,unknown,canadian_citizen,False,english,unknown,homeless,2018-01-03,02/11/2021,412,True,False,False,False,False,True,housed,True,p2,local,11/11/2024,6.0,moderate,2026-04-18,False,,,full,limited_agencies,CNS-01865,,kingdavid@example.net
CLI-0543,ORG-0006,Blake,Morrison,,,"October 04, 1992",34,male,non_indigenous,canadian_citizen,False,english,housed,housed,26/09/2018,2024-07-08,289,False,True,False,False,False,False,,False,,VI_SPDAT,2026-01-13,12.0,very_high,2026-01-19,False,,,none,no_sharing,CNS-01572,250-601-0030,
CLI-0544,ORG-0009,Samantha,Gardner,,,,28,female,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,11/03/2025,2026-03-31,840,True,True,False,False,False,False,,False,,VI_SPDAT,2023-07-04,11.0,high,03/01/2026,False,,,minimal,single_agency_only,CNS-01355,(250) 934-9430,billburke@example.com
CLI-0545,ORG-0006,Frank,MILLER,Donna,,1998-10-22,28,male,non_indigenous,canadian_citizen,False,english,institution,homeless,01/13/2024,2026-02-21,838,False,True,False,False,True,False,,True,p1,VI_SPDAT,20/11/2025,9.0,high,2026-04-03,False,,,minimal,single_agency_only,CNS-01347,2509892097,mcdanieltanya@example.org
CLI-0546,ORG-0006,Elizabeth,Morrison,,,2010-10-21,16,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2024-03-31,2025-12-19,920,False,False,True,True,False,False,,False,,VI_SPDAT,2024-09-28,13.0,very_high,2026-02-28,False,,,none,single_agency_only,CNS-01807,(250) 543-3043,
CLI-0547,ORG-0008,Jeffery,norris,,Michael,1963-05-25,63,male,non_indigenous,canadian_citizen,False,english,institution,homeless,2020-01-26,2024-10-06,719,False,True,True,False,False,False,,False,,local,2024-04-13,14.0,very_high,01/25/2026,False,,,full,no_sharing,CNS-00787,(250) 810-4102,kelseywilliams@example.org
CLI-0548,ORG-0003,Amanda,BERG,,,1998-08-14,28,two_spirit,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2023-08-25,2025-12-06,544,True,True,True,True,True,False,,False,,VI_SPDAT,2026-01-04,7.0,moderate,2026-01-20,False,,,full,no_sharing,,(250) 722-6994,matthewvega@example.com
CLI-0549,ORG-0009,HEatHer,Bolton,,,1986-02-06,40,female,unknown,canadian_citizen,False,english,unsheltered,homeless,2022-10-08,2023-03-12,331,False,False,False,True,False,False,,False,,local,2025-09-07,12.0,very_high,"March 03, 2026",False,,,partial,no_sharing,CNS-03063,(250) 845-1189,jenniferstokes@example.org
CLI-0550,ORG-0006,Donald,Whitney,Stacy,,1984-11-06,42,male,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,"July 14, 2018",2018-11-19,909,True,True,False,False,False,False,,False,,none,,,,2026-02-13,False,,,full,all_dsa_agencies,CNS-03855,(250) 388-9073,martindavid@example.net
CLI-0551,ORG-0003,aNGElA,WALSH,,,10/25/1966,60,female,prefer_not_to_answer,canadian_citizen,False,english,transitional_housing,homeless,2019-11-28,"April 01, 2020",422,False,False,True,False,False,False,,True,p3,local,2025-08-30,6.0,moderate,2026-03-05,False,,,full,all_dsa_agencies,CNS-01431,250-288-2217,
CLI-0552,ORG-0002,JACK,Owen,Erin,,27/04/2004,22,male,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,2020-07-30,2024-01-02,54,True,False,False,True,False,False,,False,,TAY_VI_SPDAT,2023-05-22,5.0,moderate,2026-03-10,False,,,none,no_sharing,CNS-04393,(250) 882-1881,hsmith@example.net
CLI-0553,ORG-0009,Troy,Thomas,Cathy,,1985-03-09,41,male,unknown,canadian_citizen,False,english,unknown,homeless,2025-11-26,04/16/2026,249,True,False,False,True,False,False,,False,,VI_SPDAT,05/08/2024,2.0,low,11/04/2026,False,,,full,limited_agencies,CNS-00798,(250) 756-2297,cynthia16@example.com
CLI-0554,ORG-0009,RACHAEL,Johnson,Carlos,Kimberly,1952-12-13,74,female,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,16/01/2023,2023-10-24,549,False,False,True,False,False,True,inactive,True,p1,VI_SPDAT,2025-02-19,17.0,very_high,2026-04-19,False,,,minimal,limited_agencies,CNS-04331,250-821-9036,ramirezangela@example.com
CLI-0555,ORG-0005,JAcOb,Reyes,,,1963-03-17,63,male,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2023-10-20,2026-03-25,1084,False,False,False,False,False,False,,False,,local,"April 02, 2023",15.0,very_high,2026-02-02,False,,,full,limited_agencies,CNS-01869,(250) 409-9329,brownjose@example.net
CLI-0556,ORG-0004,Keith,Jacobs,,,1980-07-15,46,male,first_nations,canadian_citizen,False,indigenous_language,housed,housed,"March 29, 2021",2021-08-02,511,False,False,False,False,False,True,active,True,p2,VI_SPDAT,11/11/2025,8.0,high,2026-01-25,True,Songhees,No secondary use; annual review; nation data steward approval,none,single_agency_only,CNS-04767,2502335170,thomas83@example.org
CLI-0557,ORG-0007,Meghan,Rush,,,28/07/1981,45,unknown,non_indigenous,other,True,english,transitional_housing,homeless,2024-08-07,2025-08-30,926,True,True,False,False,False,False,,True,p2,local,2025-03-09,14.0,very_high,2026-03-14,False,,,minimal,all_dsa_agencies,CNS-02246,,johnsonchristopher@example.org
CLI-0558,ORG-0002,Jacqueline,HINES,,Audrey,11/13/2010,16,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2024-12-09,2025-08-06,115,True,False,False,True,False,False,,True,p3,local,2026-01-27,10.0,high,2026-02-13,False,,,minimal,limited_agencies,CNS-03383,250.835.1522,seanbarajas@example.com
CLI-0559,ORG-0007,joseph,Sanders,Debra,,,43,male,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,05/07/2018,2022-07-04,908,False,False,False,False,False,False,,False,,none,,,,2026-04-17,True,Tsawout,No secondary use; annual review; nation data steward approval,partial,limited_agencies,CNS-01291,(250) 500-4966,timothy29@example.com
CLI-0560,ORG-0001,DANIELLE,Wilson,,,1997-11-17,29,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2021-07-12,2022-03-10,973,True,False,False,True,False,True,inactive,True,p2,none,,,,2026-03-09,False,,,partial,all_dsa_agencies,CNS-01917,,castrojesse@example.org
CLI-0561,ORG-0002,Nancy,Porter,Paul,Anna,11/26/2002,24,female,non_indigenous,permanent_resident,False,english,emergency_shelter,homeless,2020-12-19,2025-01-03,780,False,False,False,False,False,True,active,True,p2,VI_SPDAT,2025-09-22,15.0,very_high,2026-01-24,False,,,minimal,no_sharing,CNS-01360,250.725.1646,dean60@example.com
CLI-0562,ORG-0009,debOrAH,Green,,,2001-06-16,25,female,non_indigenous,other,False,french,emergency_shelter,homeless,2019-07-13,2022-08-26,992,False,True,False,False,False,False,,False,,VI_SPDAT,2024-07-27,15.0,very_high,2026-01-19,False,,,full,all_dsa_agencies,CNS-02061,250-492-3479,
CLI-0563,ORG-0008,Jeremy,dAvIES,Justin,,1981-05-23,45,male,first_nations,unknown,False,english,unknown,homeless,03/13/2025,2026-03-05,150,True,False,False,False,False,False,,False,,VI_SPDAT,2023-08-12,2.0,low,2026-04-13,False,,,full,single_agency_only,CNS-01624,(250) 226-6257,brenda04@example.org
CLI-0564,ORG-0003,Sydney,Henry,,,1999-08-02,27,female,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,2024-04-21,2026-04-19,700,False,False,False,False,True,False,,False,,VI_SPDAT,2025-04-26,14.0,very_high,2026-04-04,True,Tsawout,No secondary use; annual review; nation data steward approval,partial,no_sharing,CNS-00816,(250) 763-7752,samantha73@example.org
CLI-0565,ORG-0006,Barbara,Farrell,Shannon,,1952-02-14,74,female,first_nations,canadian_citizen,False,english,couch_surfing,homeless,05/27/2018,2021-04-17,710,False,False,False,True,False,False,,False,,TAY_VI_SPDAT,2024-01-11,6.0,moderate,2026-01-27,False,,,none,single_agency_only,CNS-00817,(250) 638-9669,nmendoza@example.org
CLI-0566,ORG-0004,Stephanie,Wallace,Christopher,,04/11/1972,54,female,metis,canadian_citizen,False,english,couch_surfing,homeless,2021-05-13,2024-05-26,1060,False,True,False,True,False,False,,False,,VI_SPDAT,09/02/2024,10.0,high,2026-03-11,False,,,partial,all_dsa_agencies,CNS-01621,(250) 449-5506,paulschultz@example.net
CLI-0567,ORG-0006,michael,Bruce,,,1946-12-02,80,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2021-08-23,2022-03-30,117,True,False,True,False,False,False,,False,,VI_SPDAT,2024-04-23,1.0,low,01/31/2026,False,,,full,all_dsa_agencies,CNS-00820,250-383-3933,thomasdavid@example.net
CLI-0568,ORG-0008,Francisco,Reed,,,01/05/1941,85,male,non_indigenous,canadian_citizen,False,english,housed,housed,2018-12-08,"December 02, 2020",31,False,True,False,True,True,False,,True,p2,local,2026-03-04,8.0,high,2026-03-05,False,,,full,all_dsa_agencies,CNS-00821,(250) 286-2173,michellejones@example.net
CLI-0569,ORG-0003,Ana,DaNIEls,,,2004-04-28,22,female,metis,unknown,False,english,housed,housed,2025-11-25,2026-01-12,294,False,False,False,True,False,False,,True,p2,family,2025-01-19,1.0,low,2026-04-11,True,Pauquachin,No secondary use; annual review; nation data steward approval,full,limited_agencies,CNS-03292,250-624-0107,knightjohn@example.com
CLI-0570,ORG-0002,steven,York,,,2010-01-13,16,male,non_indigenous,other,False,other,emergency_shelter,homeless,2021-03-11,2021-07-20,177,True,False,True,False,False,True,housed,True,p1,VI_SPDAT,11/20/2024,4.0,moderate,2026-04-07,False,,,partial,single_agency_only,CNS-02232,Unknown,
CLI-0571,ORG-0006,Michael,Ho,,,1990-06-13,36,male,first_nations,canadian_citizen,False,english,unknown,homeless,2025-10-20,2025-12-20,1010,False,False,False,False,False,True,inactive,True,p3,none,,,,2026-02-12,True,Songhees,No secondary use; annual review; nation data steward approval,minimal,single_agency_only,CNS-03497,250-884-7040,uwilliams@example.com
CLI-0572,ORG-0006,Marcia,LEON,William,David,2001-07-25,25,female,metis,canadian_citizen,False,english,unsheltered,homeless,2023-02-26,2026-03-02,551,True,False,False,True,False,False,,False,,VI_SPDAT,03/11/2023,7.0,moderate,02/16/2026,True,Songhees,No secondary use; annual review; nation data steward approval,partial,single_agency_only,CNS-03769,250.228.5139,leejessica@example.com
CLI-0573,ORG-0006,CHRISTINA,taylor,Kristy,,1980-11-14,46,female,first_nations,unknown,False,english,emergency_shelter,homeless,2024-11-30,2026-03-19,43,False,False,False,False,False,True,active,True,p2,VI_SPDAT,2026-02-26,14.0,very_high,2026-03-31,False,,,none,single_agency_only,CNS-00826,,ocole@example.net
CLI-0574,ORG-0003,Alexander,Spencer,Miguel,,05/06/1962,64,male,non_indigenous,permanent_resident,False,english,hotel_motel,homeless,2019-06-02,2019-06-06,941,False,False,True,True,False,True,active,True,p2,VI_SPDAT,2023-01-13,8.0,high,2026-02-11,False,,,partial,no_sharing,CNS-00829,250-284-9876,timothyavery@example.net
CLI-0575,ORG-0003,Robert,Arnold,Cheryl,,2009-09-26,17,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,20/05/2024,2025-09-06,993,True,True,True,True,False,True,housed,True,p3,VI_SPDAT,2024-11-26,9.0,high,02/18/2026,False,,,none,limited_agencies,CNS-02681,(250) 522-2182,wlucas@example.net
CLI-0576,ORG-0002,Angelica,parker,Yvonne,,07/20/2002,24,non_binary,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,05/08/2023,2024-04-04,32,False,False,True,False,False,False,,False,,VI_SPDAT,2024-04-13,3.0,low,2026-02-05,False,,,partial,all_dsa_agencies,CNS-04415,250.845.6522,johnboyd@example.com
CLI-0577,ORG-0005,Michelle,Fox,Kayla,,1945-11-07,81,female,unknown,canadian_citizen,False,english,housed,housed,2026-03-30,2026-03-30,291,False,True,False,False,False,False,,False,,local,"March 24, 2024",11.0,high,2026-02-04,False,,,partial,no_sharing,CNS-00833,(250) 221-8296,
CLI-0578,ORG-0008,SAMANTHA,JONES,Teresa,,1997-04-02,29,female,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,"December 09, 2022",2025-07-01,971,False,False,False,False,True,False,,False,,none,,,,01/28/2026,False,,,full,limited_agencies,CNS-03946,250-767-7288,bushkimberly@example.net
CLI-0579,ORG-0002,Maria,colE,,,2004-11-27,22,female,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,01/27/2024,2024-11-04,166,False,False,False,True,False,False,,False,,TAY_VI_SPDAT,31/08/2023,4.0,moderate,2026-03-13,False,,,none,all_dsa_agencies,CNS-03541,(250) 552-0632,woodphillip@example.com
CLI-0580,ORG-0009,MELANIE,COOPER,,,1943-07-27,83,two_spirit,non_indigenous,unknown,False,english,unknown,homeless,2020-11-10,2022-07-18,104,False,True,True,False,False,True,inactive,True,p3,TAY_VI_SPDAT,2024-01-22,12.0,very_high,2026-02-16,False,,,none,single_agency_only,CNS-00836,(250) 248-2703,kevin89@example.com
CLI-0581,ORG-0001,Sherry,Deleon,Danielle,,04/05/1981,45,female,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2024-03-23,2026-03-05,686,False,True,False,True,False,False,,False,,family,03/22/2023,14.0,very_high,2026-03-28,False,,,none,all_dsa_agencies,CNS-00838,Unknown,melissa78@example.com
CLI-0582,ORG-0007,CATHERINE,Burch,Ryan,,1951-12-03,75,female,non_indigenous,canadian_citizen,False,indigenous_language,unsheltered,homeless,02/07/2022,2025-11-03,147,True,False,False,False,False,False,,False,,none,,,,2026-01-23,False,,,partial,all_dsa_agencies,CNS-02905,2509964478,
CLI-0583,ORG-0002,THOMAS,Brown,David,,2005-11-17,21,male,first_nations,canadian_citizen,False,english,unknown,homeless,2026-02-05,2026-03-19,438,True,False,False,False,False,False,,False,,family,2025-03-15,9.0,high,03/09/2026,True,Tsawout,No secondary use; annual review; nation data steward approval,none,all_dsa_agencies,CNS-03378,(250) 503-1529,taylordavis@example.com
CLI-0584,ORG-0007,christian,Martin,Marcus,,1993-05-12,33,male,non_indigenous,canadian_citizen,False,other,emergency_shelter,homeless,2021-05-23,2026-02-15,944,True,False,False,False,False,True,housed,True,p2,local,2023-10-07,5.0,moderate,2026-02-18,False,,,minimal,all_dsa_agencies,CNS-02821,250-447-7699,amanda91@example.com
CLI-0585,ORG-0005,Michelle,Reed,Shelley,,2008-11-09,18,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2020-07-15,2021-09-15,67,False,False,False,False,False,True,housed,True,p1,VI_SPDAT,2024-12-30,11.0,high,2026-02-09,False,,,partial,all_dsa_agencies,CNS-02625,(250) 984-9783,sarah49@example.net
CLI-0586,ORG-0002,steven,singleton,John,,2005-12-18,21,male,unknown,canadian_citizen,False,english,couch_surfing,homeless,2020-12-30,2025-09-23,1050,True,True,False,False,False,False,,False,,VI_SPDAT,21/02/2023,14.0,very_high,2026-04-17,False,,,none,single_agency_only,CNS-00843,250.894.3063,lawrencebullock@example.org
CLI-0587,ORG-0003,Madison,Pierce,,David,07/13/1987,39,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2022-02-15,12/13/2023,1093,True,True,True,False,False,True,active,True,p3,family,2023-12-31,8.0,high,02/04/2026,False,,,full,single_agency_only,CNS-01480,2506535889,michaeltorres@example.com
CLI-0588,ORG-0003,Eric,Ferguson,,,1987-10-10,39,male,non_indigenous,canadian_citizen,False,english,institution,homeless,2025-12-15,2026-01-03,1091,False,True,False,False,False,True,housed,True,p2,VI_SPDAT,2025-09-19,5.0,moderate,02/19/2026,False,,,minimal,limited_agencies,CNS-01812,(250) 903-8879,
CLI-0589,ORG-0006,Kathryn,JACKSON,Shelly,,1995-11-23,31,female,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2021-12-22,2023-03-28,294,True,False,False,True,False,False,,False,,VI_SPDAT,2023-07-07,11.0,high,01/25/2026,False,,,none,all_dsa_agencies,CNS-03954,(250) 462-6632,Unknown
CLI-0590,ORG-0009,Christian,HOPKINS,,,1961-02-25,65,male,metis,canadian_citizen,False,english,housed,housed,2025-12-03,2025-12-25,1039,False,True,False,True,False,False,,False,,family,06/12/2024,15.0,very_high,2026-03-11,True,Esquimalt,No secondary use; annual review; nation data steward approval,none,limited_agencies,CNS-02230,(250) 637-6321,james58@example.net
CLI-0591,ORG-0006,Michelle,Jacobs,Megan,,1993-04-23,33,unknown,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,2026-01-18,04/13/2026,407,False,True,True,False,False,False,,False,,VI_SPDAT,2024-11-22,10.0,high,2026-02-15,True,Esquimalt,No secondary use; annual review; nation data steward approval,minimal,all_dsa_agencies,CNS-03978,250-584-3828,
CLI-0592,ORG-0007,juSTiN,Bryan,,Anthony,2007-11-04,19,male,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2021-08-20,2022-06-20,57,False,True,True,False,False,False,,False,,none,,,,2026-03-25,False,,,minimal,no_sharing,CNS-03062,(250) 726-6920,davidsharp@example.com
CLI-0593,ORG-0004,Angel,May,,,1990-05-26,36,male,non_indigenous,canadian_citizen,False,other,emergency_shelter,homeless,2022-10-22,2024-04-30,64,True,True,False,True,False,False,,True,p3,none,,,,04/04/2026,False,,,minimal,no_sharing,CNS-01718,2502670876,jamietyler@example.com
CLI-0594,ORG-0009,KENNETH,curTiS,,,1990-01-26,36,male,non_indigenous,canadian_citizen,True,indigenous_language,unsheltered,homeless,"January 14, 2026",03/10/2026,856,True,True,False,False,False,False,,True,p3,local,2025-08-29,3.0,low,2026-02-15,False,,,full,limited_agencies,CNS-01993,(250) 362-2292,
